"location","status_id","created_at","text"
"United States","1117143640487411712",2019-04-13 19:12:54,"@mslauraz @StevensonArman3 @WendyTruong3 @synredae @PATRICIAMEEHA17 @Rick_Dubagner @Elinor27652146 @mo_wilk @sascat @Seajay603 @notrollingover @jclare5269 @deelane @DanderJames @YeshuaLover1970 @alexmontejano52 @Mel_the_geek @KirkHaffland @CoreyMileghere @GrayShadowTech @tina41014747 @robnob441 @Steamboater @IceKingResist @PuppyResist @NOW1SOLAR @VLGarrett @DollDonnie @A__Stout @Copperr1 @MaggieKMaggieK1 @buhnanahs @serena_minton @JacquelyneHowa7 @Meliorist59 @Shansaa62 @Betterw05759703 @ed_lorens @RhondaTheCat @FemmeMercenaire @rizfan @jorgelgarcia33 @RebeccaBrookeF1 @konoboe @DavidRuch2 @SoDSM4Hillary @lauren_ten @mildge50 @TrishCooper14 @lizzyforcenow Of course you’re not rich if your taxes went up! The tax scam threatens to cut all desperately needed services to hand it all to the rich! If you figure all the cuts for education, Medicare, infrastructure  issues like MI poison water system etc it’s hard to measure what’s lost! https://t.co/vo9qgCyJvI"
"United States","1117145697755828226",2019-04-13 19:21:04,"@DaniGramFLA @3guylink @Jessie092859463 @Ronni03414325 @Freebearphil @RonniLaurie @Ldogls @BandieraNancy @bolderpusher112 @CherylM27017471 @Helen504 @Tonia8675309 @McGeezer67 @yolalindayola @madmamavotes @jam266 @gheetar @hillofkansas @KeepLadyWarm @SafiyahNoor1 @3Writeandwrong3 @EveScottGarner @keanothedog @DeidreEversull @uniqueliving4U @Solange_Sonnier @KITTYBAYOUTSFAN @johnnysaygo @62WalterP @SamGodwell @ldog562 @TruthsMinister @fransau30608291 @Nikluk @SoEnoughAlready @marthatoddharv @MaxColin11 @unbrokeMs1 @BJSquirrel @Michael_Fisher_ @shashatheitch22 @Sand628Sandy @TerryHa32444924 @VentaDarling @EssenbergLynn @RitaJ2011 @MichelleHillie7 @stuffbusted @GOP Exactly what I’ve seen! They are ideal to become Americans yet we have a tax evading criminal psychopath in our WH exploiting as much $$ from the office for he &amp; his family as possible! Deport the rich tax cheats https://t.co/bj4uL8Ajmt"
"United States","1117153499723202560",2019-04-13 19:52:04,"House Chairman Says Treasury’s Reasons to Withhold Trump’s Tax Returns ‘Lack Merit’ 
hypocrisy &amp; lies have reached absurdity! @realDonaldTrump<U+2069> promised to release taxes if he stole the office! Just like every prez in 30 yrs has! What ya hiding crook? https://t.co/zAjIm5nnPv"
"United States","1117192963413749760",2019-04-13 22:28:53,"@madmamavotes @DaniGramFLA @Ldogls @keanothedog @yolalindayola @3guylink @Jessie092859463 @Ronni03414325 @Freebearphil @RonniLaurie @BandieraNancy @bolderpusher112 @CherylM27017471 @Helen504 @Tonia8675309 @McGeezer67 @jam266 @gheetar @hillofkansas @KeepLadyWarm @SafiyahNoor1 @3Writeandwrong3 @EveScottGarner @DeidreEversull @uniqueliving4U @Solange_Sonnier @KITTYBAYOUTSFAN @johnnysaygo @62WalterP @SamGodwell @ldog562 @TruthsMinister @fransau30608291 @Nikluk @SoEnoughAlready @marthatoddharv @MaxColin11 @unbrokeMs1 @BJSquirrel @Michael_Fisher_ @shashatheitch22 @Sand628Sandy @TerryHa32444924 @VentaDarling @EssenbergLynn @RitaJ2011 @MichelleHillie7 @stuffbusted @GOP I’d love to retire in another country! Many offer incentives to draw Ex Pats and their pension! Expedited citizenship, free health care, some even tax breaks. My hubby is too paranoid <U+0001F626>"
"Iowa City, IA","1117192938885455873",2019-04-13 22:28:47,"Bernie Sanders pushes back at critics of his new wealth: 'I didn't know it was a crime to write a good book' https://t.co/2C7NhuX3Ka"
"Pennsylvania, USA","1117181690735222785",2019-04-13 21:44:05,"House Democrats give IRS TEN DAYS to hand over Trump's tax returns  https://t.co/9bt39nhl5J via @MailOnline"
"Pennsylvania, USA","1117192932757524482",2019-04-13 22:28:46,"Trump must release his tax returns or be barred from state’s 2020 election ballot, Illinois senat... https://t.co/bNgEoQq3xF"
"Atlanta, GA ","1117192854949060608",2019-04-13 22:28:27,"Enough of trying to circumvent the law. Release your tax returns! #TrumpIsATraitorToTheUSA https://t.co/kAp4GteibQ"
"Portland, OR, USA","1117192835122569216",2019-04-13 22:28:22,"Just submitted 2018 tax return. I've received refunds every year from 1995 through 2017, but this year had to pay."
"Fort Worth, TX","1117192822275420162",2019-04-13 22:28:19,"@coffeegirl_77 @mattgaetz @LindaSuhler He hasn’t done anything for you. The only piece of major legislation he passed was the tax cut that only benefits the 1% which I doubt you are but I could be wrong. He is guilty of high crimes, campaign finance fraud, tampering with witnesses, and more."
"SLC, UT","1117071557581389831",2019-04-13 14:26:28,"@realDonaldTrump $35,000,000 won’t even put a dent in what your golf trips have cost tax payers."
"SLC, UT","1117192813613944832",2019-04-13 22:28:17,"Trump: Am I being audited because I'm a Christian?

No! He’s not. He’s not even a Christian. He just pretends to be one for his idiot supporters.  https://t.co/kSvnxhbNeE"
"Los Angeles","1117192785491140608",2019-04-13 22:28:11,"@daveweigel And tax returns."
"Salem, MA","1117192785231253504",2019-04-13 22:28:11,"@Brasilmagic AND there's a high likelihood he wasn't being audited before becoming POTUS. All president's tax returns get audited, and all presidents have been Christian, so... uh... maybe? But hiw likely does it seem that the IRS has always had an anti-christian bias?"
"Eugene, OR","1117192771910037504",2019-04-13 22:28:07,"House Democrats set new April deadline for Trump’s tax returns, teeing up showdown with IRS - Reuters
""Kids.""
""Yes?""
""Gather your popcorn it's time to fight the bear!""
(Heya mother RUSSIA joke sorry) https://t.co/wp0jEKYNb0"
"Connecticut, USA","1117192763055824896",2019-04-13 22:28:05,"<U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5>

BREAKING NEWS: 

HOUSE DEMOCRATS GIVE A HARD DEADLINE TO THE TRUMP ADMIN &amp; IRS:

TURN OVER #TrumpTaxReturns
BY APRIL 23rd

HEY TRUMP- WATCHU HIDING?? 

We will SOON know. 

<U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5>
 
https://t.co/R54j4H4r6p"
"Bethesda, MD","1117192761013350400",2019-04-13 22:28:05,"The last day to file tax returns without facing a penalty is April 15. Here are tips for last-minute filers and checking on your refund. https://t.co/rCwF1dmzZ9"
"Anne Arundel, MD","1117192760879087617",2019-04-13 22:28:05,"The last day to file tax returns without facing a penalty is April 15. Here are tips for last-minute filers and checking on your refund. https://t.co/E1m49dx2ft"
"Pearl District, Portland OR","1117192755183329281",2019-04-13 22:28:03,"Democrats Demand Trump Tax Returns by April 23 https://t.co/vYgacQTAnW via @BreitbartNews"
"New Mexico, USA","1117192739970592770",2019-04-13 22:28:00,"State lands compose 9 million of New Mexico’s 77.6 million acres and are an important source of tax revenue and job creation. #KeepAmericaBeautiful https://t.co/poYbEuWrm8 https://t.co/H2PnwApH17"
"New Mexico, USA","1117163044675686400",2019-04-13 20:30:00,"State lands compose 9 million of New Mexico’s 77.6 million acres and are an important source of tax revenue and job creation. #KeepAmericaBeautiful https://t.co/poYbEuWrm8 https://t.co/VzTHourfqg"
"Cleveland, Ohio","1117192735381950464",2019-04-13 22:27:59,"@WhiteHouse What about tax breaks for those caring for elderly parents?"
"Las Vegas, Nevada","1117192721096069120",2019-04-13 22:27:55,"@RealJamesWoods Put the migrants around the compounds of the Dems gate guarded community in Calif,All the Canidate’s running on Open Borders! They have enough money to feed these people why should the USA tax payer"
"Dublin, GA","1117192713596755968",2019-04-13 22:27:54,"@Resist4USA2020 @Dr_Eager @IlhanMN Trump has used his own money &amp; not tax payers to help 9/11 survivors. He's also made it easier for people to qualify for the 9/11 fund by getting rid of regulations."
"Dayton, NV","1117192691748466689",2019-04-13 22:27:48,"Promoting FALSE doctrine of Sunday Law Mark of the Beast is how @AmazingDiscover is able to maintain 501c3 tax deduction. True? As long as they have that deduction, they won't tell you the truth of what Mark of the Beast and persecution is, as they participate in it! #QAnon https://t.co/KUxXoofPsF"
"San Diego, CA","1117192624165670913",2019-04-13 22:27:32,"Career tip for landing jobs like ""Corporate Tax Preparers"" in #NationalCity, CA. Go on informational interviews. The best way to get a meeting with a hiring manager is to ask for an informational meeting. #Accounting"
"Kingston, Ontario","1117192619300405248",2019-04-13 22:27:31,"@globalnews Rebranding the Ontario logo, slogans and license plates is a better way to waste tax payers money. Do you see that #FordNation is cutting funding to many needed social services, but encouraging looser regulations on alcohol, cannabis and gambling? Necessitating these services?!"
"Connecticut ","1117192618721579008",2019-04-13 22:27:31,"@SenBlumenthal Nice try guy trumps tax plan helped this middle class small business owner if Dick Blumenthal is so  worried about taxes in his home state he would object the tolls in ct"
"","1117192602409771008",2019-04-13 22:27:27,"@DaniSButcher This is a horrific load of shit you wrote here. 

Democrats during this time have firmly stood against the objectively stupid policies, like repeal of ACA, a wall, and that tax cut which is awful. 

Democrats have stood much, much more for the will of the people."
"san francisco, ca","1117192574639296517",2019-04-13 22:27:20,"Thank you. Please take legal action, if you don’t get the tax returns by your respond date! https://t.co/URPh04QeQY"
"Florida, USA","1117192546000744448",2019-04-13 22:27:14,"@krassenstein It'll never happen. There is no law requiring a president to release his tax info. Do you realize how many Dem's, and their lobbyists, would very quickly change their minds if they were required to also show their taxes?"
"Oceanside, CA","1117192545446924288",2019-04-13 22:27:13,"@fox5sandiego The summer blend and gas tax....
How much is it in Texas?"
"Toronto","1117192544796856320",2019-04-13 22:27:13,"If jobs with titles like ""Director of Tax Law"" sound appealing to you, follow us to hear about these types of opportunities in #Toronto, ON. #Legal"
"Missoula, MT","1117192544201236480",2019-04-13 22:27:13,"@Jdsemm I didn’t! I’ll check it out. Missoula’s attorney says Montana municipalities can’t do fees, only outright bans. Something about an “unlawful tax.”"
"United States","1117192522915373057",2019-04-13 22:27:08,"This is infuriating to read as many of us (who struggle) have to put the tax check in the mail on Monday. https://t.co/e2ezhNHnxk"
"Canada","1117192521996800001",2019-04-13 22:27:08,"Time Is Running Out for Trump, His Tax Returns https://t.co/OJ4bX6TyYt"
"Oregon, USA","1117192513448624128",2019-04-13 22:27:06,"Congress gave itself the authority to obtain anyone's tax returns for exactly the reason Democrats are asking to see Trump's. https://t.co/zVLJ2KgyEB via @HuffPostPol"
"Farmington, MO","1117192504145842176",2019-04-13 22:27:04,"@IlhanMN Wrong. I am no millionaire, yet I received tax relief under Trumps policy, as we all did."
"Washington, DC","1117192501843169280",2019-04-13 22:27:03,"""The tax cut has probably reduced national income, wrote Paul Krugman in January. Indeed, at least 90 percent of Americans will end up poorer thanks to that cut.""

Tell Congress to repeal the budget-busting #GOPTaxScam here: https://t.co/JejK4uRbVJ

https://t.co/0YCDvVq4mL"
"Sierra Madre, CA","1117192499934580737",2019-04-13 22:27:03,"California, Other States Push For Caregiver Tax Credits https://t.co/Qvt6Xvc3FF"
"Alexandria, VA","1117192499670290434",2019-04-13 22:27:03,"VA Tax Day: Last-Minute Filing Tips, Track Refund, Postal Hours https://t.co/iGi9MHnKuc"
"Chantilly, VA","1117192499653689345",2019-04-13 22:27:03,"VA Tax Day: Last-Minute Filing Tips, Track Refund, Postal Hours https://t.co/UiZ31vJRAy"
"Burke, Virginia","1117192499410268160",2019-04-13 22:27:02,"VA Tax Day: Last-Minute Filing Tips, Track Refund, Postal Hours https://t.co/mJZql1jNWn"
"Hilton, NY","1117192475658080256",2019-04-13 22:26:57,"@Lawrence @WaysMeansCmte @TheLastWord Would love to see him block the tax returns, I think a year or two behind bars might wake him up! Welcome to Trump's world Mnuchin!"
"Atlanta, GA","1117192470411001856",2019-04-13 22:26:56,"Nothing gets clients to send in their tax info like filing their extension. <U+0001F923> #taxseason"
"Edmonton, Alberta","1117188350929018880",2019-04-13 22:10:33,"The best way to tax Cannabis is to tax it on par with other goods &amp; services. This will allow the businesses to 'profit' as efficiently as possible. This will better allow the stock to appreciate. Gov't can then get their slice via the capital gains tax, on larger capital gains."
"Edmonton, Alberta","1117192459979640832",2019-04-13 22:26:53,"Are there any better strategies for reducing capital gains tax? It's already lightly taxed, but does it make sense to set up an investment holdco, earn passive income (which I believe can be taxed at a reduced rate), etc. @BullishBearz @savestacks  @JonthanGolds @Montana8169 #tax https://t.co/I9BEGA4ZQW"
"Detroit, MI","1117190320343666688",2019-04-13 22:18:23,"@RonniRN @RealCandaceO @RepJerryNadler @tedlieu I wonder if the rich people who paid more taxes this past tax year than any year before, think the same thing? I wonder if corporations like the end of the estate tax? I think you don't know what you're talking about sir. Maybe you should listen and read more..."
"Detroit, MI","1117192441361248258",2019-04-13 22:26:49,"@RonniRN @RealCandaceO @RepJerryNadler @tedlieu Paid 0 federal taxes??? That sounds realistic... And your saying that the 20 trillion dollar debt exploded since 2016 to 22 trillion dollar debt? Ok. You're right. I think you and I should pay 90% tax. That would help our kids...<U+0001F644>"
"New Jersey, USA","1117192302416412673",2019-04-13 22:26:15,"@KamalaHarris You worry about illegals. You worry about incarcerated prisoners. You advocate for murdering the unborn You worry about everyone except tax paying law abiding citizens of this country who we never see you actually support. You’re in denial. You are worse then Trump by a mile."
"California, USA","1117106528580984832",2019-04-13 16:45:25,"House Chairman Says Treasury’s Reasons to Withhold Trump’s Tax Returns ‘Lack Merit’ - https://t.co/UVwFzO94uV - 

A Democratic House chairman on Saturday castigated the Treasury Department for failing to meet his deadline to furnish President Trump’s tax returns, arguing that ... https://t.co/T1ds05I5i7"
"California, USA","1117192291704279044",2019-04-13 22:26:13,"Democrats set new deadline on Trump tax returns - https://t.co/eXj7TvCfYH -  Image copyright Getty Images  US President Donald Trump's tax returns must be given to House Democrats by 23 April, a committee chair has said. The administration has already failed to comply with a 1... https://t.co/31yhhsEj6T"
"California, USA","1117181996801896448",2019-04-13 21:45:18,"Tax Season is Even More Stressful Than Usual This Year - https://t.co/qhGkEoJA6s - 

Take a deep breath, a drink, whatever calms you: It’s tax season.
If you have already filed your return and received a satisfying refund, congratulations! You are a lucky person, because many ... https://t.co/qQ3YDs5KvO"
"Tucson, AZ","1117192265041088513",2019-04-13 22:26:07,"No. No you aren't. https://t.co/sd6yRZDp2U"
"Danville, IL","1117192241221652481",2019-04-13 22:26:01,"@UnimpressedTX @robertbland14 @desertdave2012 @Regan0002112 @MrsPerrin @Gatoram15 @HSchouten @Yakekoge @TheValuesVoter @solomongrundy6 @just_old_joe @MarilynCapps @FactCheckU @nocovfefehere @suziferg0806 @waconia3 @brendap1949 @WalterLapp @D_R_Gringa @Las4Liberty @deaconcruise @bubulaboo @WeStandWithEvan @AllieKatz2 @COConstitution1 @DaniScotchIrish @maassac15 @cachobweeney @LAB_momcubed @PineMountain84 @kellyz713 @sable227 @peabodypress @DaddyJim52 @BLiwocz @phxtobama16 @lisalbarjas1 @sweetlyfeirce @Trenaway11 @sawsharee @nosheepfollower @TrumpingTrump4 @BBackerman1 @Bruchell1 @LeslieArnoldH2O @JeffHarperArt @StevePerkins14 @JamieW1776 Michelle, please provide proof. I am in a blue state. We got screwed by GOP tax scam just like everyone else except the rich and corporations."
"Houston, TX","1117192241200680961",2019-04-13 22:26:01,"Duh. ALL president for 40 years have let us see theirs. We saw Obama's. And Bush's. Why should Trump hide his? Since when does he get a pass?  Are crooks exempt from exposure?

We want to SEE what... https://t.co/vNPMbtKjZJ"
"Chicago, IL","1117192238000300033",2019-04-13 22:26:00,"Learn how to take advantage of the greatest tax break of this generation: https://t.co/ESLOYxIabz https://t.co/IyGdl1X7Zm"
"Texas, USA","1117192195575025665",2019-04-13 22:25:50,"@bharathrao @ewarren Oh, those Reagan tax cuts that he undid when he saw what a disaster they were?  ""Inflation was tamed, but it was thanks to monetary policy not fiscal policy...The federal debt almost tripled {due to Reagan's policies], from $997 billion in 1981 to $2.857 trillion in 1989."""
